Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
soul,spark,LSTM,CNN,PGD,0.2,0.5193548387096775,0.5302089795852422
soul,spark,LSTM,CNN,PGD,0.3,0.6064516129032258,0.6225990643223576
soul,spark,LSTM,CNN,RFGSM,0.1,0.5225806451612903,0.5301348153516005
soul,spark,LSTM,CNN,RFGSM,0.2,0.5225806451612903,0.5287230212486519
soul,spark,LSTM,CNN,RFGSM,0.3,0.5193548387096775,0.5273544757896199
soul,spark,LSTM,LSTM,BIM,0.1,0.5193548387096775,0.5224800094668303
soul,spark,LSTM,LSTM,BIM,0.2,0.5193548387096775,0.5224800094668303
soul,spark,LSTM,LSTM,BIM,0.3,0.5193548387096775,0.5224800094668303
soul,spark,LSTM,LSTM,FGSM,0.1,0.5086021505376344,0.5159124184194406
soul,spark,LSTM,LSTM,FGSM,0.2,0.4774193548387097,0.4877729715041813
soul,spark,LSTM,LSTM,FGSM,0.3,0.17956989247311828,0.13051160457799463
soul,spark,LSTM,LSTM,PGD,0.1,0.7430107526881721,0.7432431263369245
soul,spark,LSTM,LSTM,PGD,0.2,0.7634408602150538,0.7622774033018652
soul,spark,LSTM,LSTM,PGD,0.3,0.6903225806451613,0.6958395032814182
soul,spark,LSTM,LSTM,RFGSM,0.1,0.5268817204301075,0.5348482589919419
soul,spark,LSTM,LSTM,RFGSM,0.2,0.521505376344086,0.527932921256931
soul,spark,LSTM,LSTM,RFGSM,0.3,0.5333333333333333,0.542696488365754
